Transaction_ID,Date,Customer_ID,Customer_Age,Gender,Region,Product_Category,Units_Sold,Marketing_Spend,Revenue,Discount_Percent,Customer_Satisfaction,Profit
TXN10840,2023-11-28,1132,65.0,male,South,Healthcare,15,7202.0,43411,39,7.0,19278.71
TXN10841,2026-01-23,1003,38.0,male, north ,Finance,2,9260.0,29984,23,4.0,13827.68
TXN10842,2024-02-25,1474,30.0,Male,North,Healthcare,12,,18587,20,7.0,7018.6
TXN10843,2023-09-30,1251,37.0,Female,East,Healthcare,9,5026.0,5873,10,3.0,259.7
TXN10844,2023-03-16,1334,53.0,Female,East,Electronics,14,666.0,25628,25,1.0,18555.0
TXN10845,2023-06-18,1052,28.0,Other,West,Software,18,2043.0,43792,36,9.0,25983.88
TXN10846,2024-10-04,1123,34.0,Other,West,Retail,10,995.0,1654,9,8.0,510.14
TXN10847,2023-06-21,1403,59.0,Male,North,Electronics,18,4353.0,39320,33,2.0,21991.4
TXN10848,2024-06-27,1024,20.0,, north ,Electronics,18,7134.0,11359,20,2.0,1953.2
TXN10849,2023-03-11,1003,21.0,Other,North,Healthcare,9,3562.0,13054,35,2.0,4923.1
TXN10850,2025-12-30,1332,65.0,,South,Electronics,8,9993.0,13155,28,5.0,-521.4
TXN10851,2023-03-14,1434,18.0,Other,South,Software,13,3959.0,4066,38,10.0,-1438.08
TXN10852,2024-04-25,1401,59.0,Other,South,Healthcare,8,7347.0,36384,30,8.0,18121.8
TXN10853,2024-01-18,1070,36.0,Female,South,Electronics,3,3551.0,39169,14,10.0,30134.34
TXN10854,2024-10-21,1009,56.0,Female,South,Healthcare,13,1543.0,40504,17,4.0,32075.32
TXN10855,2023-08-20,1109,58.0,Other,South,Healthcare,17,5488.0,37351,39,,17296.11
TXN10856,2023-06-21,1027,36.0,Female,South,Electronics,2,8311.0,14744,20,6.0,3484.2
TXN10857,2025-01-11,1269,21.0,Male,East,Software,15,7242.0,4123,20,7.0,-3943.6
TXN10858,2025-08-14,1375,51.0,Female,East,Healthcare,17,,25348,28,5.0,8603.56
TXN10859,2023-03-27,1422,45.0,Male,East,Finance,16,9299.0,555,16,2.0,-8832.8
TXN10860,2024-07-18,1207,25.0,Female,North,Healthcare,9,4406.0,42376,26,9.0,26952.24
TXN10861,2024-01-15,1079,43.0,Male,South,Software,3,5152.0,46287,12,6.0,35580.56
TXN10862,2026-03-31,1482,61.0,Other,West,Software,11,3384.0,31231,14,,23474.66
TXN10863,2025-01-03,1397,62.0,Male,North,Electronics,4,3726.0,31324,32,6.0,17574.32
TXN10864,2024-10-12,1068,39.0,Other,North,Retail,3,682.0,10840,21,7.0,7881.6
TXN10865,2025-08-12,1299,22.0,Female,West,Retail,9,4772.0,30372,10,8.0,22562.8
TXN10866,2025-01-30,1108,30.0,Female,East,Healthcare,4,5387.0,37948,26,2.0,22694.52
TXN10867,2024-08-24,1414,,Other,East,Finance,19,7573.0,39020,24,6.0,22082.2
TXN10868,2023-08-01,1465,43.0,Other,North,Finance,5,9752.0,3044,6,1.0,-6890.64
TXN10869,2025-03-01,1389,61.0,Other,South,Software,6,4259.0,36884,31,3.0,21190.96
TXN10870,2025-05-20,1248,59.0,Other,West,Electronics,6,4478.0,14252,9,7.0,8491.32
TXN10871,2026-01-22,1140,53.0,Male,East,Retail,3,3884.0,901,38,8.0,-3325.38
TXN10872,2023-03-27,1168,28.0,Other,North,Healthcare,2,3980.0,43062,22,5.0,29608.36
TXN10873,2024-04-02,1213,42.0,Other,East,Finance,11,5740.0,1768,36,1.0,-4608.48
TXN10874,2025-05-09,1424,31.0,, north ,Electronics,9,4182.0,35198,24,2.0,22568.48
TXN10875,2023-11-19,1383,30.0,Other,South,Software,13,7693.0,48098,4,1.0,38481.08
TXN10876,2024-08-22,1073,23.0,Other,South,Retail,12,4362.0,37177,39,,18315.97
TXN10877,2023-03-04,1158,47.0,Other,East,Electronics,9,3950.0,34506,30,5.0,20204.2
TXN10878,2025-06-05,1058,42.0,,,Finance,6,,20329,32,3.0,9218.72
TXN10879,2024-04-04,1114,35.0,Female,South,Software,9,4759.0,31445,32,7.0,16623.6
TXN10880,2025-05-17,1387,61.0,Other,North,Retail,15,7223.0,13303,21,4.0,3286.37
TXN10881,2024-05-09,1315,35.0,Other,North,Electronics,19,378.0,6543,38,2.0,3678.66
TXN10882,2023-10-02,1036,48.0,Other,East,Software,18,984.0,36645,20,7.0,28332.0
TXN10883,2025-03-10,1247,40.0,Male,West,Electronics,15,3746.0,43721,17,6.0,32542.43
TXN10884,2025-01-06,1148,56.0,Female,West,Electronics,18,8444.0,32955,26,5.0,15942.7
TXN10885,2023-03-21,1102,44.0,Other,East,Software,13,9434.0,12298,2,6.0,2618.04
TXN10886,2024-05-23,1165,30.0,Male,,Electronics,7,5199.0,20584,38,6.0,7563.08
TXN10887,2024-09-10,1031,,Male, north ,Electronics,14,238.0,30310,8,9.0,27647.2
TXN10888,2025-07-21,1350,25.0,male,,Healthcare,9,7622.0,4198,14,4.0,-4011.72
TXN10889,2025-03-09,1396,55.0,Other,West,Healthcare,18,9592.0,10737,30,5.0,-2076.1
TXN10890,2024-02-04,1388,41.0,male,North,Retail,10,1061.0,43935,29,7.0,30132.85
TXN10891,2024-10-18,1091,57.0,Male,,Electronics,6,139.0,1990,24,8.0,1373.4
TXN10892,2023-11-02,1004,47.0,Other,,Electronics,16,7608.0,31966,26,9.0,16046.84
TXN10893,2026-03-30,1443,,Other,West,Finance,15,6713.0,32417,6,10.0,23758.98
TXN10894,2024-12-04,1276,25.0,Other,North,Software,14,5549.0,44910,1,5.0,38911.9
TXN10895,2023-06-07,1249,25.0,,West,Finance,13,1715.0,7192,21,6.0,3966.68
TXN10896,2024-11-06,1428,35.0,Other,West,Retail,3,6100.0,37720,8,8.0,28602.4
TXN10897,2024-04-11,1004,54.0,Female,South,Electronics,10,9717.0,18176,24,6.0,4096.76
TXN10898,2023-01-17,1435,69.0,Female,South,Software,6,6893.0,21656,8,4.0,13030.52
TXN10899,2024-03-05,1102,29.0,Male,North,Retail,11,8418.0,49644,14,3.0,34275.84
TXN10900,2026-03-19,1118,25.0,Male,West,Healthcare,14,8575.0,17962,2,9.0,9027.76
TXN10901,2026-04-01,1267,55.0,Other,North,Retail,1,186.0,38145,13,8.0,33000.15
TXN10902,2024-07-18,1299,30.0,Male,East,Software,4,8673.0,32511,30,8.0,14084.7
TXN10903,2026-01-20,1264,45.0,Other,West,Software,7,3134.0,4184,6,2.0,798.96
TXN10904,2026-02-19,1122,60.0,Male,North,Electronics,15,1157.0,36365,8,7.0,32298.8
TXN10905,2024-11-24,1259,60.0,Other,East,Healthcare,14,2784.0,29718,17,2.0,21881.94
TXN10906,2025-11-12,1286,63.0,Other,North,Software,17,9243.0,28299,8,6.0,16792.08
TXN10907,2024-05-23,1294,34.0,Male,North,Electronics,12,3673.0,41060,29,6.0,25479.6
TXN10908,2023-04-02,1199,65.0,Male,South,Software,4,8219.0,18883,27,6.0,5565.59
TXN10909,2025-10-24,1477,31.0,male,East,Electronics,5,4225.0,14859,5,5.0,9891.05
TXN10910,2023-07-25,1439,23.0,Male,West,Electronics,11,7666.0,3288,36,4.0,-5561.68
TXN10911,2026-03-28,1209,44.0,Male,North,Retail,19,4791.0,39868,37,7.0,20325.84
TXN10912,2023-10-04,1292,38.0,Male,North,Retail,2,4792.0,6970,5,10.0,1829.5
TXN10913,2023-12-12,1490,50.0,Other,North,Retail,11,3125.0,19680,2,1.0,16161.4
TXN10914,2023-07-15,1082,53.0,Male,West,Retail,5,1082.0,39788,39,3.0,23188.68
TXN10915,2024-04-14,1009,56.0,,North,Electronics,8,6204.0,35084,26,9.0,19758.16
TXN10916,2023-05-14,1210,51.0,Other,South,Retail,11,7440.0,29039,15,1.0,17243.15
TXN10917,2023-08-14,1384,35.0,Other,East,Software,9,3607.0,31394,29,9.0,18682.74
TXN10918,2026-03-06,1031,63.0,Male,East,Healthcare,19,2759.0,48685,6,2.0,43004.9
TXN10919,2023-08-10,1191,61.0,Other,West,electronics,10,6494.0,48838,30,6.0,27692.6
TXN10920,2025-02-20,1353,68.0,Other,South,Retail,9,1652.0,30989,12,2.0,25618.32
TXN10921,2023-08-28,1297,55.0,Male, north ,Finance,3,4859.0,5527,17,5.0,-271.59
TXN10922,2025-10-13,1014,56.0,Other,West,Electronics,4,5932.0,7048,1,5.0,1045.52
TXN10923,2023-11-01,1308,58.0,Male,West,Retail,6,7733.0,1716,1,4.0,-6034.16
TXN10924,2023-02-09,1361,,Male,North,Healthcare,17,3780.0,29831,36,,15311.84
TXN10925,2023-04-13,1197,32.0,Male,,Finance,10,8959.0,25858,22,7.0,11210.24
TXN10926,2024-06-08,1140,54.0,Female,East,Finance,6,592.0,42601,9,9.0,38174.91
TXN10927,2024-07-23,1447,18.0,Female,West,Retail,5,3202.0,42851,22,4.0,30221.78
TXN10928,2024-11-11,1074,61.0,Other,East,Finance,8,2869.0,39164,8,2.0,33161.88
TXN10929,2025-12-25,1028,49.0,Male,North,Finance,3,3319.0,28775,29,6.0,17111.25
TXN10930,2024-08-20,1416,59.0,Other,East,Healthcare,14,,26437,22,4.0,14957.86
TXN10931,2023-02-11,1197,,Other,West,Software,19,2841.0,1391,35,7.0,-1936.85
TXN10932,2024-01-21,1381,58.0,male,North,Finance,5,6221.0,38990,38,8.0,17952.8
TXN10933,2023-09-26,1164,28.0,,West,Electronics,13,4221.0,34064,39,9.0,16558.04
TXN10934,2026-03-04,1364,41.0,Male,East,Software,13,5057.0,12279,20,3.0,4766.2
TXN10935,2026-02-21,1348,63.0,Other,West,Software,6,4213.0,25096,29,8.0,13605.16
TXN10936,2024-01-30,1097,66.0,Male,North,Retail,18,5483.0,23443,29,5.0,11161.53
TXN10937,2023-06-03,1095,43.0,,South,Finance,19,7770.0,21445,8,2.0,11959.4
TXN10938,2025-06-12,1113,42.0,Female,East,Retail,1,1327.0,40647,14,,33629.42
TXN10939,2023-07-29,1018,68.0,Other,East,Software,9,3899.0,37367,22,2.0,25247.26
TXN10940,2023-02-18,1387,42.0,Male, north ,Retail,1,4676.0,37383,8,1.0,29716.36
TXN10941,2024-11-09,1245,40.0,male,West,Retail,18,9678.0,47138,33,,21904.46
TXN10942,2023-08-10,1208,39.0,Female,North,Software,5,7643.0,8363,6,9.0,218.22
TXN10943,2024-08-31,1367,31.0,Male,East,Healthcare,12,9962.0,12012,15,3.0,248.2
TXN10944,2025-10-17,1021,23.0,Female,West,Retail,15,5768.0,47804,10,8.0,37255.6
TXN10945,2026-02-22,1425,38.0,Female,,Healthcare,19,7884.0,47636,16,8.0,32130.24
TXN10946,2023-07-28,1092,68.0,Other,West,Retail,4,6360.0,30891,38,3.0,12792.42
TXN10947,2023-07-04,1473,61.0,Female,East,Healthcare,7,2127.0,20889,31,8.0,12286.41
TXN10948,2025-02-21,1067,27.0,Other,North,Software,13,7436.0,21828,21,10.0,9808.12
TXN10949,2023-01-31,1360,37.0,Female,East,Electronics,2,2423.0,42120,18,2.0,32115.4
TXN10950,2023-07-29,1469,,Male,West,Electronics,11,6390.0,6977,2,10.0,447.46
TXN10951,2025-09-21,1134,31.0,Other,,Retail,9,1974.0,35848,10,2.0,30289.2
TXN10952,2025-12-19,1061,21.0,Male,South,Healthcare,2,2481.0,21168,21,10.0,14241.72
TXN10953,2024-09-19,1083,28.0,Female,South,Finance,12,3452.0,15994,14,9.0,10302.84
TXN10954,2023-03-25,1313,25.0,Male,East,Retail,12,1861.0,45508,27,,31359.84
TXN10955,2024-09-10,1130,50.0,Other,East,Software,3,6774.0,24704,19,6.0,13236.24
TXN10956,2023-09-19,1128,27.0,Male,North,Finance,7,2628.0,41664,12,6.0,34036.32
TXN10957,2026-03-18,1336,,,South,Retail,14,3502.0,46089,33,9.0,27377.63
TXN10958,2025-05-01,1091,21.0,Female,,Software,3,8125.0,25737,14,4.0,14008.82
TXN10959,2023-02-10,1272,,Female,South,Healthcare,7,9035.0,17116,7,1.0,6882.88
TXN10960,2024-07-11,1100,68.0,Female,North,Finance,12,8507.0,41513,24,8.0,23042.88
TXN10961,2023-02-23,1209,31.0,Other,South,Retail,8,6569.0,27961,25,3.0,14401.75
TXN10962,2026-01-10,1467,50.0,Female,West,Electronics,5,5443.0,40693,2,5.0,34436.14
TXN10963,2025-02-16,1006,65.0,male,,Software,4,1125.0,17460,17,4.0,13366.8
TXN10964,2025-03-04,1113,29.0,,North,Electronics,6,6712.0,38717,16,3.0,25810.28
TXN10965,2023-10-17,1264,52.0,Male,East,Finance,10,3941.0,7858,3,8.0,3681.26
TXN10966,2025-06-17,1287,64.0,,South,electronics,4,9554.0,44475,26,5.0,23357.5
TXN10967,2024-09-25,1321,35.0,Female,South,Electronics,17,5647.0,18450,32,3.0,6899.0
TXN10968,2024-07-04,1331,47.0,Male,West,Software,5,3175.0,28005,4,7.0,23709.8
TXN10969,2023-09-14,1275,45.0,Female,North,Healthcare,9,9411.0,7519,2,1.0,-2042.38
TXN10970,2026-03-06,1289,29.0,Male,North,Finance,5,8464.0,13260,32,1.0,552.8
TXN10971,2026-02-23,1404,53.0,Male,West,Software,18,7755.0,40681,33,7.0,19501.27
TXN10972,2024-01-26,1215,60.0,Other,,Electronics,6,1846.0,44737,25,1.0,31706.75
TXN10973,2025-09-08,1227,42.0,Other,West,Electronics,6,7710.0,24213,5,9.0,15292.35
TXN10974,2024-10-09,1463,67.0,Female,East,Retail,3,9001.0,19292,5,9.0,9326.4
TXN10975,2023-05-13,1029,,Other,North,Retail,9,2776.0,6264,31,3.0,1546.16
TXN10976,2024-07-13,1442,37.0,Other,South,Software,16,5360.0,31271,16,6.0,20907.64
TXN10977,2025-01-11,1323,44.0,Male,East,Software,19,3774.0,9850,11,9.0,4992.5
TXN10978,2024-04-22,1046,55.0,Male,East,Retail,9,,24961,26,2.0,10723.14
TXN10979,2025-06-03,1173,32.0,Male,,Retail,7,622.0,26301,29,9.0,18051.71
TXN10980,2025-05-15,1176,61.0,Female,East,Software,9,4158.0,29630,19,,19842.3
TXN10981,2025-06-20,1157,,Female,South,Healthcare,13,1271.0,23267,24,3.0,16411.92
TXN10982,2024-04-17,1174,56.0,Male,South,Retail,2,1846.0,33037,19,10.0,24913.97
TXN10983,2023-03-03,1312,55.0,Other,South,Retail,3,1447.0,8907,9,6.0,6658.37
TXN10984,2025-07-01,1382,37.0,Other,,Finance,5,4441.0,34345,37,1.0,17196.35
TXN10985,2023-12-03,1408,62.0,Female,West,Healthcare,6,5002.0,30197,33,,15229.99
TXN10986,2023-11-29,1457,25.0,Male,North,Software,14,1778.0,21446,15,7.0,16451.1
TXN10987,2025-09-09,1169,25.0,Female,South,Software,10,4939.0,26269,33,7.0,12661.23
TXN10988,2023-03-09,1184,24.0,Female,West,Electronics,17,2857.0,48868,6,10.0,43078.92
TXN10989,2026-01-13,1085,65.0,,North,Finance,9,5350.0,44559,30,7.0,25841.3
TXN10990,2026-03-02,1059,66.0,Male,West,Software,16,8365.0,7875,39,10.0,-3561.25
TXN10991,2025-01-26,1486,60.0,Female,East,Electronics,14,6208.0,15965,18,9.0,6883.3
TXN10992,2024-10-08,1266,,Other,North,Healthcare,7,691.0,26775,28,10.0,18587.0
TXN10993,2025-10-27,1054,43.0,Male,West,Healthcare,2,3460.0,5714,20,6.0,1111.2
TXN10994,2025-05-19,1495,20.0,Other,South,Retail,12,3301.0,18490,17,6.0,12045.7
TXN10995,2023-02-22,1075,49.0,Male,North,Finance,10,,1177,23,3.0,-4980.71
TXN10996,2024-02-22,1177,58.0,Male,North,Electronics,12,4668.0,36203,10,9.0,27914.7
TXN10997,2025-12-08,1010,37.0,Other,,Software,12,1167.0,43099,22,6.0,32450.22
TXN10998,2023-05-03,1369,48.0,Male,West,Healthcare,9,3244.0,7305,11,9.0,3257.45
TXN10999,2024-05-24,1250,35.0,Male,South,Electronics,2,1685.0,19963,29,10.0,12488.73
TXN11000,2025-09-02,1159,30.0,,West,Finance,12,2129.0,1656,37,6.0,-1085.72
TXN11001,2024-08-14,1386,29.0,Male,North,Software,18,2721.0,43865,2,10.0,40266.7
TXN11002,2025-06-22,1260,54.0,Other,South,Software,18,7546.0,10851,36,2.0,-601.36
TXN11003,2023-06-07,1077,30.0,Other,South,Finance,3,8879.0,13018,7,10.0,3227.74
TXN11004,2025-07-11,1174,36.0,Male,,Retail,1,1232.0,41088,35,1.0,25475.2
TXN11005,2023-10-11,1436,69.0,,North,Finance,6,3057.0,18543,21,2.0,11591.97
TXN11006,2026-03-01,1237,46.0,,South,Electronics,5,998.0,6383,14,9.0,4491.38
TXN11007,2023-06-05,1344,32.0,Female,East,Electronics,4,2150.0,10967,17,1.0,6952.61
TXN11008,2024-10-18,1281,,Other,West,Healthcare,5,6428.0,21676,20,10.0,10912.8
TXN11009,2023-09-04,1315,,Male,South,Software,4,7020.0,31123,5,9.0,22546.85
TXN11010,2023-07-07,1134,61.0,Male,West,Electronics,2,3366.0,22108,21,5.0,14099.32
TXN11011,2025-08-30,1315,34.0,Female,West,Finance,9,8460.0,29519,15,4.0,16631.15
TXN11012,2023-03-22,1417,44.0,Other, north ,Software,2,7986.0,46961,35,8.0,22538.65
TXN11013,2025-08-07,1381,33.0,Male,East,Software,12,,44435,1,,41815.65
TXN11014,2025-08-25,1275,60.0,Male,West,Finance,7,2558.0,24697,21,2.0,16952.63
TXN11015,2023-11-24,1285,42.0,Female,West,Software,17,3796.0,29501,28,2.0,17444.72
TXN11016,2025-10-05,1337,61.0,Male,South,Software,15,9166.0,26373,35,2.0,7976.45
TXN11017,2023-03-19,1040,66.0,Other,West,Finance,13,3130.0,25000,16,7.0,17870.0
TXN11018,2025-04-23,1363,66.0,Female,South,Finance,15,7573.0,49437,24,2.0,29999.12
TXN11019,2023-09-08,1129,36.0,,,Electronics,6,5750.0,4023,30,2.0,-2933.9
TXN11020,2025-03-23,1358,35.0,Other,North,Healthcare,5,8468.0,42405,26,2.0,22911.7
TXN11021,2026-02-24,1268,21.0,Male,East,Software,10,6830.0,48150,32,6.0,25912.0
TXN11022,2023-09-23,1018,50.0,Other,North,Healthcare,15,1726.0,43416,16,8.0,34743.44
TXN11023,2024-04-23,1272,20.0,Other, north ,Retail,19,1282.0,29462,3,3.0,27296.14
TXN11024,2025-08-23,1061,52.0,Female,West,Retail,3,2317.0,15163,39,4.0,6932.43
TXN11025,2023-11-19,1316,68.0,Other,North,Electronics,4,1120.0,14099,10,7.0,11569.1
TXN11026,2024-12-07,1138,63.0,Other,North,Healthcare,16,2876.0,527,36,1.0,-2538.72
TXN11027,2023-06-02,1244,24.0,Other,West,electronics,15,4056.0,23402,25,9.0,13495.5
TXN11028,2023-08-05,1065,64.0,Male,North,Finance,3,3329.0,5768,0,,2439.0
TXN11029,2025-03-28,1124,69.0,Male,North,Finance,2,4849.0,16562,24,8.0,7738.12
TXN11030,2024-11-17,1284,49.0,Other,West,Retail,4,7135.0,29720,22,10.0,16046.6
TXN11031,2025-07-23,1274,18.0,,West,Software,9,6910.0,27516,14,2.0,16753.76
TXN11032,2024-11-23,1432,34.0,Other,South,Healthcare,1,4051.0,3061,21,7.0,-1632.81
TXN11033,2023-05-03,1323,,male,South,Healthcare,18,6131.0,23647,39,8.0,8293.67
TXN11034,2023-07-19,1483,31.0,Male,South,Finance,13,5587.0,13863,37,3.0,3146.69
TXN11035,2024-06-15,1407,53.0,,East,Healthcare,15,4301.0,36730,18,4.0,25817.6
TXN11036,2023-05-07,1041,56.0,Female,West,Finance,13,4667.0,28966,12,4.0,20823.08
TXN11037,2024-10-04,1044,47.0,Male,North,Electronics,8,231.0,18541,22,2.0,14230.98
TXN11038,2023-07-21,1048,,Female,East,Finance,18,3342.0,41733,38,5.0,22532.46
TXN11039,2023-10-21,1281,38.0,Female,South,Healthcare,15,8697.0,22647,33,4.0,6476.49
TXN11040,2023-07-01,1101,,Male,North,Software,9,8366.0,18795,18,6.0,7045.9
TXN11041,2026-04-14,1408,,Female,East,Finance,10,979.0,12215,37,2.0,6716.45
TXN11042,2024-11-02,1432,26.0,Female,South,Electronics,8,1515.0,26424,31,5.0,16717.56
TXN11043,2025-06-12,1367,37.0,Male,East,Finance,7,4857.0,42197,22,3.0,28056.66
TXN11044,2024-12-29,1324,24.0,Male,West,Retail,19,9338.0,2780,28,3.0,-7336.4
TXN11045,2023-03-09,1065,33.0,Other,East,Software,13,522.0,29458,22,3.0,22455.24
TXN11046,2023-01-23,1135,60.0,Female,South,Retail,6,1033.0,37267,18,,29525.94
TXN11047,2025-07-14,1275,44.0,Female,West,Healthcare,12,3254.0,31169,17,4.0,22616.27
TXN11048,2023-10-25,1411,59.0,Male,West,Retail,4,1194.0,4377,28,8.0,1957.44
TXN11049,2024-11-06,1182,33.0,Female,North,Healthcare,13,2539.0,14108,39,5.0,6066.88
TXN11050,2024-02-14,1185,63.0,Female,South,Retail,5,5726.0,15912,7,10.0,9072.16
TXN11051,2025-07-15,1009,51.0,Other,North,Healthcare,18,4781.0,5724,38,4.0,-1232.12
TXN11052,2025-02-15,1155,40.0,Other,North,electronics,2,7667.0,30319,24,2.0,15375.44
TXN11053,2026-04-10,1467,59.0,Male,West,Retail,4,4897.0,16399,37,1.0,5434.37
TXN11054,2026-04-12,1392,68.0,Female,West,Finance,14,8126.0,4379,39,1.0,-5454.81
TXN11055,2025-09-18,1269,38.0,Female,East,Retail,3,8676.0,24743,25,6.0,9881.25
TXN11056,2025-04-08,1318,21.0,Female,East,Finance,7,7212.0,2531,0,1.0,-4681.0
TXN11057,2026-04-09,1464,39.0,Other,East,Finance,2,1960.0,6830,14,4.0,3913.8
TXN11058,2024-10-04,1308,60.0,,West,Electronics,19,3806.0,22922,31,3.0,12010.18
TXN11059,2024-08-04,1437,67.0,Male,East,Retail,5,423.0,15703,4,7.0,14651.88
TXN11060,2023-06-25,1398,66.0,,West,Retail,14,4313.0,19431,15,10.0,12203.35
TXN11061,2025-12-15,1052,29.0,Other,South,Finance,5,1876.0,33991,18,8.0,25996.62
TXN11062,2025-07-07,1393,23.0,Male,North,Retail,1,9912.0,6799,26,,-4880.74
TXN11063,2026-01-22,1142,28.0,Male,North,Healthcare,12,5515.0,25007,17,7.0,15240.81
TXN11064,2025-09-07,1183,18.0,Male,North,Retail,8,4300.0,25272,38,4.0,11368.64
TXN11065,2024-12-25,1475,47.0,Male,North,Finance,7,6836.0,10892,31,2.0,679.48
TXN11066,2023-11-01,1411,65.0,Female,North,Healthcare,15,2182.0,15430,14,7.0,11087.8
TXN11067,2023-12-01,1274,37.0,Female,East,Electronics,11,8514.0,4453,11,1.0,-4550.83
TXN11068,2023-05-04,1189,18.0,Other,South,Software,18,4314.0,37653,6,5.0,31079.82
TXN11069,2024-08-23,1368,57.0,Male, north ,Retail,7,8946.0,26625,31,7.0,9425.25
TXN11070,2024-09-09,1177,28.0,Other,North,Retail,14,,25153,4,2.0,17764.88
TXN11071,2025-03-11,1421,,Male,East,Electronics,5,4500.0,28850,35,9.0,14252.5
TXN11072,2025-12-28,1471,27.0,Male,West,Software,14,4640.0,39033,11,5.0,30099.37
TXN11073,2026-03-18,1470,20.0,Male, north ,Healthcare,5,650.0,2946,33,9.0,1323.82
TXN11074,2023-06-09,1032,23.0,Male,South,Finance,19,4779.0,10853,18,6.0,4120.46
TXN11075,2023-12-31,1226,66.0,Male,East,Electronics,18,2785.0,5897,29,1.0,1401.87
TXN11076,2023-08-27,1480,29.0,Male,West,Retail,12,4917.0,14901,32,4.0,5215.68
TXN11077,2025-11-22,1007,34.0,Female,South,Electronics,7,,2114,24,5.0,-1175.36
TXN11078,2024-08-28,1043,32.0,Female,West,Software,2,4063.0,23872,18,3.0,15512.04
TXN11079,2024-12-15,1029,,Male,South,Healthcare,3,4731.0,518,20,,-4316.6
TXN11080,2024-05-13,1127,28.0,Other,South,Retail,11,269.0,5993,12,1.0,5004.84
TXN11081,2025-06-25,1303,60.0,Other,East,Electronics,16,3543.0,3769,27,8.0,-791.63
TXN11082,2025-06-07,1074,61.0,Female,South,Electronics,11,8301.0,1470,30,6.0,-7272.0
TXN11083,2025-06-06,1242,63.0,Male,East,electronics,11,7252.0,31912,35,8.0,13490.8
TXN11084,2025-05-22,1243,47.0,Male,West,Finance,8,5006.0,12345,26,2.0,4129.3
TXN11085,2023-03-27,1280,33.0,Other,South,Electronics,17,3890.0,10034,26,1.0,3535.16
TXN11086,2023-06-16,1250,38.0,Female,East,Retail,8,2829.0,20314,8,2.0,15859.88
TXN11087,2025-04-05,1440,41.0,male,South,Software,14,5434.0,43554,25,2.0,27231.5
TXN11088,2023-02-25,1099,55.0,Male,South,Healthcare,3,154.0,23914,9,10.0,21607.74
TXN11089,2026-02-26,1039,67.0,Other,,Electronics,18,5405.0,10639,26,10.0,2467.86
TXN11090,2024-11-08,1254,,Male,East,Finance,17,,13130,5,3.0,7891.5
TXN11091,2025-05-20,1424,67.0,Female,East,Finance,9,6397.0,25149,28,10.0,11710.28
TXN11092,2024-12-26,1019,30.0,Female,,Healthcare,16,8306.0,45786,13,10.0,31527.82
TXN11093,2026-03-31,1139,34.0,Female,South,Electronics,15,1669.0,9363,8,8.0,6944.96
TXN11094,2024-08-22,1114,55.0,Female,South,Healthcare,4,3524.0,8048,29,5.0,2190.08
TXN11095,2024-09-08,1064,57.0,Female,North,Electronics,17,1698.0,19005,33,8.0,11035.35
TXN11096,2023-09-16,1485,68.0,Male,East,Software,3,1480.0,29362,14,9.0,23771.32
TXN11097,2023-10-10,1350,,,South,Electronics,8,4041.0,25175,23,9.0,15343.75
TXN11098,2023-09-19,1478,19.0,Male,West,Electronics,18,247.0,41320,9,10.0,37354.2
TXN11099,2023-05-20,1459,38.0,Other,West,Finance,8,7511.0,39738,11,2.0,27855.82
TXN11100,2023-03-03,1478,66.0,Male,West,Healthcare,13,6141.0,40998,28,2.0,23377.56
TXN11101,2025-12-07,1473,33.0,Other,South,Retail,2,307.0,15315,23,9.0,11485.55
TXN11102,2024-07-04,1032,68.0,Female,South,Software,5,2644.0,21226,39,8.0,10303.86
TXN11103,2026-01-26,1083,42.0,Female,West,Retail,4,7155.0,46814,6,1.0,36850.16
TXN11104,2024-11-17,1097,48.0,Female,South,Software,11,8777.0,42371,34,8.0,19187.86
TXN11105,2024-11-27,1052,18.0,,West,Electronics,15,6641.0,31256,38,10.0,12737.72
TXN11106,2024-07-27,1061,37.0,Male,East,Finance,8,486.0,3998,11,,3072.22
TXN11107,2025-02-13,1190,59.0,Male,North,Retail,1,6360.0,27467,13,2.0,17536.29
TXN11108,2024-10-25,1006,50.0,Other,,Healthcare,10,171.0,28382,8,3.0,25940.44
TXN11109,2024-12-20,1382,31.0,Female,East,Finance,10,2130.0,10971,16,6.0,7085.64
TXN11110,2026-01-22,1211,50.0,Male,North,Finance,7,4667.0,45308,5,5.0,38375.6
TXN11111,2025-12-07,1177,21.0,Other,South,Healthcare,8,7609.0,48460,2,9.0,39881.8
TXN11112,2024-09-13,1154,53.0,Other,South,Software,10,8787.0,20041,34,5.0,4440.06
TXN11113,2024-05-06,1030,28.0,Female,West,Software,15,5614.0,22820,4,3.0,16293.2
TXN11114,2025-02-03,1256,35.0,Male,North,Finance,10,104.0,15085,19,2.0,12114.85
TXN11115,2023-05-07,1079,40.0,Female,North,Electronics,10,5306.0,46099,27,6.0,28346.27
TXN11116,2024-08-04,1010,45.0,Other, north ,Healthcare,10,8504.0,19434,26,,5877.16
TXN11117,2024-09-16,1277,30.0,Other,West,Software,18,3840.0,1526,35,4.0,-2848.1
TXN11118,2025-07-14,1324,58.0,Male, north ,Electronics,19,3802.0,42605,7,6.0,35820.65
TXN11119,2026-04-09,1385,19.0,Male,East,Healthcare,19,7830.0,2983,4,7.0,-4966.32
